longitude,latitude,Diameter:double,Color:integer,Note:string,User:string
-129.775,-61.347,25730,-16777216,ID:24-000525,
-177.269,-46.256,25730,-16777216,ID:24-000526,
-4.399,-17.909,25720,-16777216,ID:19-000336,
-7.385,-40.422,25720,-16777216,ID:26-000346,
93.802,70.005,25710,-16777216,ID:01-000054,
-24.252,-11.653,25710,-16777216,ID:19-000337,
50.762,-27.617,25710,-16777216,ID:21-000444,
73.992,-2.948,25710,-16777216,ID:21-000445,
-136.098,-43.358,25710,-16777216,ID:24-000527,
8.95,-28.16,25700,-16777216,ID:20-000474,
62.516,-10.582,25700,-16777216,ID:21-000446,
49.961,-21.698,25700,-16777216,ID:21-000447,
-123.42,-55.605,25700,-16777216,ID:24-000528,
-3.911,-54.653,25700,-16777216,ID:26-000347,
88.775,-31.558,25700,-16777216,ID:28-000309,
-2.169,34.509,25690,-16777216,ID:04-000138,
65.839,34.413,25690,-16777216,ID:06-000065,
56.682,16.172,25690,-16777216,ID:13-000295,
-172.212,-24.347,25690,-16777216,ID:16-000396,
-43.116,-31.767,25690,-16777216,ID:26-000348,
98.513,4.64,25680,-16777216,ID:14-000135,
-55.293,-5.267,25680,-16777216,ID:18-000110,
22.014,-4.475,25680,-16777216,ID:20-000475,
83.212,-1.416,25680,-16777216,ID:21-000448,
105.215,-25.876,25680,-16777216,ID:22-000318,
75.846,-76.474,25680,-16777216,ID:30-000426,
121.341,-2.547,25670,-16777216,ID:22-000319,
-119.895,-49.852,25670,-16777216,ID:25-000361,
70.103,-80.634,25670,-16777216,ID:30-000427,
-24.341,13.404,25660,-16777216,ID:11-000299,
29.695,13.41,25660,-16777216,ID:12-000466,
28.341,14.784,25660,-16777216,ID:12-000467,
93.249,2.685,25660,-16777216,ID:14-000136,
-17.874,-5.891,25660,-16777216,ID:19-000338,
0.134,-29.126,25660,-16777216,ID:20-000476,
80.448,-21.544,25660,-16777216,ID:21-000449,
49.044,19.937,25650,-16777216,ID:13-000296,
-10.386,-56.72,25650,-16777216,ID:26-000349,
-117.725,-72.064,25650,-16777216,ID:30-000428,
112.893,8.603,25640,-16777216,ID:14-000137,
-103.412,-10.697,25640,-16777216,ID:17-000028,
44.969,-28.732,25640,-16777216,ID:20-000477,
121.716,-38.069,25640,-16777216,ID:29-000516,
35.701,-73.922,25640,-16777216,ID:30-000429,
123.082,-1.37,25630,-16777216,ID:22-000320,
99.785,-48.644,25630,-16777216,ID:28-000310,
-105.888,-75.132,25630,-16777216,ID:30-000430,
-147.388,-8.071,25620,-16777216,ID:16-000397,
51.261,-29.107,25620,-16777216,ID:21-000450,
22.671,-32.757,25620,-16777216,ID:27-000475,
159.169,-44.606,25620,-16777216,ID:29-000517,
-15.081,51.74,25610,-16777216,ID:04-000139,
-38.578,4.016,25610,-16777216,ID:11-000300,
-165.459,-64.265,25610,-16777216,ID:24-000529,
-31.625,-35.376,25610,-16777216,ID:26-000350,
45.075,35.47,25600,-16777216,ID:05-000247,
41.072,9.033,25600,-16777216,ID:12-000468,
49.184,4.191,25600,-16777216,ID:13-000297,
-23.212,-29.185,25600,-16777216,ID:19-000339,
156.077,-22.882,25600,-16777216,ID:23-000361,
-15.856,13.128,25590,-16777216,ID:11-000301,
7.25,10.911,25590,-16777216,ID:12-000469,
109.281,10.538,25590,-16777216,ID:14-000138,
18.446,-23.782,25590,-16777216,ID:20-000478,
-160.357,-56.369,25590,-16777216,ID:24-000530,
133.492,-14.572,25580,-16777216,ID:22-000321,
-21.025,-30.797,25580,-16777216,ID:26-000351,
-55.036,-35.376,25580,-16777216,ID:26-000352,
15.209,52.621,25570,-16777216,ID:05-000248,
3.239,29.095,25570,-16777216,ID:12-000470,
127.963,5.721,25570,-16777216,ID:14-000139,
-156.359,-15.731,25570,-16777216,ID:16-000398,
166.296,13.085,25560,-16777216,ID:15-000065,
28.349,-3.384,25560,-16777216,ID:20-000479,
45.98,-32.888,25560,-16777216,ID:27-000476,
123.359,-31.674,25560,-16777216,ID:29-000518,
-51.768,49.596,25550,-16777216,ID:04-000140,
46.535,-20.848,25550,-16777216,ID:21-000451,
134.509,-29.034,25550,-16777216,ID:22-000322,
-117.973,-58.842,25550,-16777216,ID:25-000362,
98.526,-68.422,25550,-16777216,ID:30-000431,
64.66,13.481,25540,-16777216,ID:13-000298,
46.874,-29.308,25540,-16777216,ID:21-000452,
-119.957,-55.953,25540,-16777216,ID:25-000363,
-17.824,-48.57,25540,-16777216,ID:26-000353,
78.751,-66.278,25540,-16777216,ID:30-000432,
-59.785,16.226,25530,-16777216,ID:10-000120,
-38.777,10.459,25530,-16777216,ID:11-000302,
13.721,27.126,25530,-16777216,ID:12-000471,
30.714,20,25530,-16777216,ID:12-000472,
-28.875,-10.693,25530,-16777216,ID:19-000340,
88.642,-14.233,25530,-16777216,ID:21-000453,
-38.664,-56.787,25530,-16777216,ID:26-000354,
80.946,-54.399,25530,-16777216,ID:28-000311,
-2.518,38.209,25520,-16777216,ID:04-000141,
-93.811,17.998,25520,-16777216,ID:09-000005,
43.404,19.434,25520,-16777216,ID:12-000473,
23.016,-9.702,25520,-16777216,ID:20-000480,
146.348,-31.022,25520,-16777216,ID:29-000519,
162.898,-43.967,25520,-16777216,ID:29-000520,
-158.658,-14.334,25510,-16777216,ID:16-000399,
129.462,-49.333,25510,-16777216,ID:29-000521,
-167.928,59.956,25500,-16777216,ID:02-000037,
-52.945,38.398,25500,-16777216,ID:04-000142,
-11.785,27.376,25500,-16777216,ID:11-000303,
5.902,24.756,25500,-16777216,ID:12-000474,
-42.15,-17.336,25500,-16777216,ID:19-000341,
20.412,-15.265,25500,-16777216,ID:20-000481,
161.304,-20.48,25500,-16777216,ID:23-000362,
-112.671,-39.873,25500,-16777216,ID:25-000364,
-14.874,-33.926,25500,-16777216,ID:26-000355,
85.052,-61.791,25500,-16777216,ID:28-000312,
24.162,33.734,25490,-16777216,ID:05-000249,
39.742,17.658,25490,-16777216,ID:12-000475,
-48.779,-18.61,25490,-16777216,ID:18-000111,
120.971,-16.509,25490,-16777216,ID:22-000323,
17.18,20.347,25480,-16777216,ID:12-000476,
125.963,-42.622,25480,-16777216,ID:29-000522,
-159.938,-8.325,25470,-16777216,ID:16-000400,
123.276,-44.503,25470,-16777216,ID:29-000523,
129.145,-35.726,25470,-16777216,ID:29-000524,
-45.619,47.704,25460,-16777216,ID:04-000143,
157.457,52.971,25460,-16777216,ID:07-000058,
-171.912,1.009,25460,-16777216,ID:08-000073,
59.459,11.247,25460,-16777216,ID:13-000299,
-48.223,-20.435,25460,-16777216,ID:18-000112,
161.845,-25.365,25460,-16777216,ID:23-000363,
144.811,-27.637,25460,-16777216,ID:23-000364,
-154.613,-41.628,25460,-16777216,ID:24-000531,
26.572,-45.56,25460,-16777216,ID:27-000477,
-9.351,-2.863,25450,-16777216,ID:19-000342,
38.484,-28.829,25450,-16777216,ID:20-000482,
8.768,-27.352,25450,-16777216,ID:20-000483,
-131.161,-34.812,25450,-16777216,ID:24-000532,
-157.981,-33.102,25450,-16777216,ID:24-000533,
-67.023,-37.053,25450,-16777216,ID:25-000365,
-23.634,-59.777,25450,-16777216,ID:26-000356,
18.951,30.847,25440,-16777216,ID:05-000250,
-141.708,8.102,25440,-16777216,ID:08-000074,
-114.518,-35.744,25440,-16777216,ID:25-000366,
-34.174,-52.428,25440,-16777216,ID:26-000357,
-27.609,-76.354,25440,-16777216,ID:30-000433,
-152.172,-4.693,25430,-16777216,ID:16-000401,
-24.895,-10.99,25430,-16777216,ID:19-000343,
-92.971,-32.239,25430,-16777216,ID:25-000367,
15.269,-37.281,25430,-16777216,ID:27-000478,
52.226,-32.736,25430,-16777216,ID:27-000479,
175.14,56.441,25420,-16777216,ID:07-000059,
-44.942,-24.185,25420,-16777216,ID:19-000344,
170.842,-39.619,25420,-16777216,ID:29-000525,
132.777,-37.639,25420,-16777216,ID:29-000526,
24.834,34.209,25410,-16777216,ID:05-000251,
124.56,-11.468,25410,-16777216,ID:22-000324,
132.831,-50.441,25410,-16777216,ID:29-000527,
-86.339,30.977,25400,-16777216,ID:03-000054,
-175.85,29.46,25400,-16777216,ID:08-000075,
19.628,17.454,25400,-16777216,ID:12-000477,
51.497,6.287,25400,-16777216,ID:13-000300,
117.816,6.165,25400,-16777216,ID:14-000140,
-171.619,-27.456,25400,-16777216,ID:16-000402,
26.331,-10.476,25400,-16777216,ID:20-000484,
53.03,-5.069,25400,-16777216,ID:21-000454,
167.223,-14.825,25400,-16777216,ID:23-000365,
86.82,-22.78,25390,-16777216,ID:21-000455,
126.54,-8.818,25390,-16777216,ID:22-000325,
165.419,-29.518,25390,-16777216,ID:23-000366,
-126.917,-42.542,25390,-16777216,ID:24-000534,
165.174,-50.809,25390,-16777216,ID:29-000528,
-36.257,6.841,25380,-16777216,ID:11-000304,
-39.255,2.989,25380,-16777216,ID:11-000305,
16.137,-11.604,25380,-16777216,ID:20-000485,
-5.617,-39.563,25380,-16777216,ID:26-000358,
-176.307,-17.245,25370,-16777216,ID:16-000403,
-160.709,-17.676,25370,-16777216,ID:16-000404,
35.789,-30.866,25370,-16777216,ID:27-000480,
165.942,-33.954,25370,-16777216,ID:29-000529,
163.737,-30.453,25370,-16777216,ID:29-000530,
-66.132,34.876,25360,-16777216,ID:03-000055,
1.649,6.381,25360,-16777216,ID:12-000478,
85.925,-23.685,25360,-16777216,ID:21-000456,
88.94,-28.14,25360,-16777216,ID:21-000457,
-141.981,-59.482,25360,-16777216,ID:24-000535,
-44.678,-37.044,25360,-16777216,ID:26-000359,
-27.852,-33.395,25360,-16777216,ID:26-000360,
76.361,-2.677,25350,-16777216,ID:21-000458,
177.71,-13.907,25350,-16777216,ID:23-000367,
-17.248,23.516,25340,-16777216,ID:11-000306,
62.286,0.909,25340,-16777216,ID:13-000301,
41.033,7.126,25330,-16777216,ID:12-000479,
21.56,12.797,25330,-16777216,ID:12-000480,
70.809,-24.096,25330,-16777216,ID:21-000459,
47.891,-3.097,25330,-16777216,ID:21-000460,
-3.383,-35.462,25330,-16777216,ID:26-000361,
-172.086,23.522,25320,-16777216,ID:08-000076,
-175.804,5.23,25320,-16777216,ID:08-000077,
-172.448,-26.209,25320,-16777216,ID:16-000405,
165.893,-27.372,25320,-16777216,ID:23-000368,
4.443,-30.434,25320,-16777216,ID:27-000481,
165.273,-45.448,25320,-16777216,ID:29-000531,
-18.439,38.66,25300,-16777216,ID:04-000144,
-45.063,5.396,25300,-16777216,ID:10-000121,
-4.7,-20.363,25300,-16777216,ID:19-000345,
-151.892,-54.546,25300,-16777216,ID:24-000536,
108.335,-52.763,25300,-16777216,ID:28-000313,
-10.26,-26.887,25290,-16777216,ID:19-000346,
-26.853,-26.933,25290,-16777216,ID:19-000347,
-23.733,-2.514,25290,-16777216,ID:19-000348,
-3.994,-57.95,25290,-16777216,ID:26-000362,
-3.974,14.441,25280,-16777216,ID:11-000307,
47.806,-24.806,25280,-16777216,ID:21-000461,
85.969,-9.873,25280,-16777216,ID:21-000462,
153.526,-24.091,25280,-16777216,ID:23-000369,
-155.292,-30.98,25280,-16777216,ID:24-000537,
-115.933,-36.9,25280,-16777216,ID:25-000368,
-17.625,-31.605,25280,-16777216,ID:26-000363,
-175.457,55.275,25270,-16777216,ID:02-000038,
37.409,19.988,25270,-16777216,ID:12-000481,
124.001,-16.04,25270,-16777216,ID:22-000326,
160.653,-19.355,25270,-16777216,ID:23-000370,
175.631,-24.355,25270,-16777216,ID:23-000371,
-111.738,-45.591,25270,-16777216,ID:25-000369,
-96.222,-51.117,25270,-16777216,ID:25-000370,
-174.213,-27.158,25260,-16777216,ID:16-000406,
93.638,-61.22,25260,-16777216,ID:28-000314,
-22.55,-2.539,25250,-16777216,ID:19-000349,
114.13,-15.713,25250,-16777216,ID:22-000327,
137.566,-21.509,25250,-16777216,ID:23-000372,
-100.996,-56.872,25250,-16777216,ID:25-000371,
31.351,-39.452,25250,-16777216,ID:27-000482,
8.074,-58.643,25250,-16777216,ID:27-000483,
135.249,-61.388,25250,-16777216,ID:29-000532,
135.683,-57.729,25250,-16777216,ID:29-000533,
-47.589,4.018,25240,-16777216,ID:10-000122,
-78.588,18.172,25240,-16777216,ID:10-000123,
123.478,0.328,25240,-16777216,ID:14-000141,
162.578,8.532,25240,-16777216,ID:15-000066,
-132.618,-6.213,25240,-16777216,ID:17-000029,
-148.584,-61.906,25240,-16777216,ID:24-000538,
-3.561,32.836,25230,-16777216,ID:04-000145,
2.488,1.347,25230,-16777216,ID:12-000482,
109.27,7.689,25230,-16777216,ID:14-000142,
28.619,-11.979,25230,-16777216,ID:20-000486,
154.958,-25.942,25230,-16777216,ID:23-000373,
159.508,-6.953,25230,-16777216,ID:23-000374,
9.552,22.364,25220,-16777216,ID:12-000483,
1.262,-17.986,25220,-16777216,ID:20-000487,
54.137,12.213,25210,-16777216,ID:13-000302,
38.527,-34.008,25210,-16777216,ID:27-000484,
30.98,-52.774,25210,-16777216,ID:27-000485,
107.367,-6.985,25200,-16777216,ID:22-000328,
118.596,-49.942,25200,-16777216,ID:28-000315,
-55.365,40.086,25190,-16777216,ID:04-000146,
-22.35,25.424,25190,-16777216,ID:11-000308,
12.95,27.117,25190,-16777216,ID:12-000484,
128.638,-14.32,25190,-16777216,ID:22-000329,
-156.304,-50.295,25190,-16777216,ID:24-000539,
-61.203,-62.249,25190,-16777216,ID:25-000372,
-173.317,-29.341,25180,-16777216,ID:16-000407,
-62.899,-10.016,25180,-16777216,ID:18-000113,
-35.595,-15.243,25180,-16777216,ID:19-000350,
14.285,23.363,25170,-16777216,ID:12-000485,
-106.31,-14.694,25170,-16777216,ID:17-000030,
131.203,-6.785,25170,-16777216,ID:22-000330,
109.89,-62.875,25170,-16777216,ID:28-000316,
-11.411,14.198,25160,-16777216,ID:11-000309,
-29.375,11.525,25160,-16777216,ID:11-000310,
47.801,21.308,25160,-16777216,ID:13-000303,
75.603,-17.251,25160,-16777216,ID:21-000463,
83.429,-15.208,25160,-16777216,ID:21-000464,
-105.651,-59.478,25160,-16777216,ID:25-000373,
56.936,-32.499,25160,-16777216,ID:27-000486,
65.96,-33.858,25160,-16777216,ID:28-000317,
126.731,-33.304,25160,-16777216,ID:29-000534,
8.738,9.278,25150,-16777216,ID:12-000486,
-152.336,-12.307,25150,-16777216,ID:16-000408,
28.731,-2.816,25150,-16777216,ID:20-000488,
3.88,-44.373,25150,-16777216,ID:27-000487,
143.69,-40.477,25150,-16777216,ID:29-000535,
80.914,-17.308,25140,-16777216,ID:21-000465,
95.948,-64.957,25140,-16777216,ID:28-000318,
148.017,-45.568,25140,-16777216,ID:29-000536,
-16.549,11.29,25130,-16777216,ID:11-000311,
171.801,13.732,25130,-16777216,ID:15-000067,
-64.006,-10.383,25130,-16777216,ID:18-000114,
144.778,-15.721,25130,-16777216,ID:23-000375,
-169.405,-38.823,25130,-16777216,ID:24-000540,
149.273,-51.69,25130,-16777216,ID:29-000537,
-18.764,58.187,25120,-16777216,ID:04-000147,
-153.483,7.403,25120,-16777216,ID:08-000078,
-61.821,3.81,25120,-16777216,ID:10-000124,
17.52,-10.645,25120,-16777216,ID:20-000489,
47.353,-20.541,25120,-16777216,ID:21-000466,
167.512,-27.837,25120,-16777216,ID:23-000376,
-56.267,-44.789,25120,-16777216,ID:26-000364,
83.701,-47.316,25120,-16777216,ID:28-000319,
134.21,-51.478,25120,-16777216,ID:29-000538,
40.807,45.251,25110,-16777216,ID:05-000252,
25.633,-0.278,25110,-16777216,ID:20-000490,
127.047,-51.527,25110,-16777216,ID:29-000539,
-32.847,-27.5,25100,-16777216,ID:19-000351,
115.676,-42.669,25100,-16777216,ID:28-000320,
87.692,-74.963,25100,-16777216,ID:30-000434,
43.487,37.583,25090,-16777216,ID:05-000253,
19.282,41.265,25090,-16777216,ID:05-000254,
-32.147,-62.991,25080,-16777216,ID:26-000365,
-43.14,-44.109,25080,-16777216,ID:26-000366,
-67.105,36.27,25070,-16777216,ID:03-000056,
11.642,1.258,25070,-16777216,ID:12-000487,
142.509,18.052,25070,-16777216,ID:15-000068,
-169.86,-28.276,25070,-16777216,ID:16-000409,
89.098,-26.092,25070,-16777216,ID:21-000467,
83.532,-12.656,25070,-16777216,ID:21-000468,
70.42,-8.7,25070,-16777216,ID:21-000469,
-117.708,-45.397,25070,-16777216,ID:25-000374,
144.503,-30.033,25070,-16777216,ID:29-000540,
170.588,-58.699,25070,-16777216,ID:29-000541,
-164.458,-12.573,25060,-16777216,ID:16-000410,
-52.552,-0.05,25060,-16777216,ID:18-000115,
155.854,-59.843,25060,-16777216,ID:29-000542,
-8.366,-37.756,25050,-16777216,ID:26-000367,
145.444,-45.044,25050,-16777216,ID:29-000543,
62.125,75.178,25040,-16777216,ID:01-000055,
-99.122,37.477,25040,-16777216,ID:03-000057,
67.372,19.532,25040,-16777216,ID:13-000304,
-56.305,-5.206,25040,-16777216,ID:18-000116,
53.693,-2.558,25040,-16777216,ID:21-000470,
84.337,-30.682,25040,-16777216,ID:28-000321,
176.962,-44.719,25040,-16777216,ID:29-000544,
-34.654,3.718,25030,-16777216,ID:11-000312,
-144.351,-6.383,25030,-16777216,ID:16-000411,
-20.737,-51.533,25030,-16777216,ID:26-000368,
174.293,-40.066,25030,-16777216,ID:29-000545,
-78.644,-15.29,25020,-16777216,ID:18-000117,
40.081,-1.001,25020,-16777216,ID:20-000491,
39.187,-4.117,25020,-16777216,ID:20-000492,
101.126,-7.962,25020,-16777216,ID:22-000331,
160.758,-19.145,25020,-16777216,ID:23-000377,
-17.733,30.281,25010,-16777216,ID:04-000148,
6.612,61.974,25010,-16777216,ID:05-000255,
80.029,-20.02,25010,-16777216,ID:21-000471,
110.316,-27.068,25010,-16777216,ID:22-000332,
-69.942,-54.95,25010,-16777216,ID:25-000375,
-54.754,-75.758,25010,-16777216,ID:30-000435,
108.78,5.573,25000,-16777216,ID:14-000143,
-43.878,-33.002,25000,-16777216,ID:26-000369,
-159.453,57.488,24990,-16777216,ID:02-000039,
27.646,14.663,24990,-16777216,ID:12-000488,
146.852,-16.617,24990,-16777216,ID:23-000378,
1.044,-45.77,24990,-16777216,ID:27-000488,
157.78,-55.331,24990,-16777216,ID:29-000546,
82.895,-62.573,24980,-16777216,ID:28-000322,
-168.762,-76.642,24980,-16777216,ID:30-000436,
-51.335,11.251,24970,-16777216,ID:10-000125,
160.669,-25.032,24970,-16777216,ID:23-000379,
-41.465,-52.433,24970,-16777216,ID:26-000370,
-35.496,-71.644,24970,-16777216,ID:30-000437,
15.948,31.13,24960,-16777216,ID:05-000256,
23.414,7.602,24960,-16777216,ID:12-000489,
-177.664,-15.509,24960,-16777216,ID:16-000412,
-18.589,-12.578,24960,-16777216,ID:19-000352,
22.245,-5.016,24960,-16777216,ID:20-000493,
97.649,-22.631,24960,-16777216,ID:22-000333,
-12.646,-31.096,24960,-16777216,ID:26-000371,
-0.966,-47.442,24960,-16777216,ID:26-000372,
-178.617,-69.962,24960,-16777216,ID:30-000438,
78.274,-69.932,24960,-16777216,ID:30-000439,
-167.157,-21.3,24950,-16777216,ID:16-000413,
142.355,-10.254,24950,-16777216,ID:23-000380,
144.844,-45.699,24950,-16777216,ID:29-000547,
-152.553,-14.921,24940,-16777216,ID:16-000414,
-57.947,-46.334,24940,-16777216,ID:26-000373,
-19.874,-56.088,24940,-16777216,ID:26-000374,
-96.193,-73.401,24940,-16777216,ID:30-000440,
-0.98,20.319,24930,-16777216,ID:11-000313,
-162.146,-15.398,24930,-16777216,ID:16-000415,
-48.566,-22.51,24930,-16777216,ID:18-000118,
24.615,-0.554,24930,-16777216,ID:20-000494,
-12.265,-45.815,24930,-16777216,ID:26-000375,
141.402,-52.822,24930,-16777216,ID:29-000548,
122.609,-33.305,24930,-16777216,ID:29-000549,
16.735,35.414,24920,-16777216,ID:05-000257,
-26.128,23.784,24920,-16777216,ID:11-000314,
-25.818,-7.824,24920,-16777216,ID:19-000353,
-9.813,-11.648,24920,-16777216,ID:19-000354,
9.01,-1.082,24920,-16777216,ID:20-000495,
131.463,-29.563,24920,-16777216,ID:22-000334,
-122.099,-50.537,24920,-16777216,ID:24-000541,
82.05,3.111,24910,-16777216,ID:13-000305,
-168.378,-33.034,24910,-16777216,ID:24-000542,
106.262,-48.505,24910,-16777216,ID:28-000323,
3.841,38.014,24900,-16777216,ID:05-000258,
46.55,-0.934,24900,-16777216,ID:21-000472,
99.722,-10.042,24900,-16777216,ID:22-000335,
179.529,-14.299,24900,-16777216,ID:23-000381,
-141.264,-38.065,24900,-16777216,ID:24-000543,
29.573,-35.265,24900,-16777216,ID:27-000489,
-41.604,-3.336,24890,-16777216,ID:19-000355,
170.805,-22.277,24890,-16777216,ID:23-000382,
-45.865,3.606,24880,-16777216,ID:10-000126,
-159.744,-10.561,24880,-16777216,ID:16-000416,
30.933,-18.317,24880,-16777216,ID:20-000496,
69.084,-10.656,24880,-16777216,ID:21-000473,
-147.153,-58.471,24880,-16777216,ID:24-000544,
-153.799,-36.019,24880,-16777216,ID:24-000545,
-81.885,-31.399,24880,-16777216,ID:25-000376,
-44.297,-37.663,24880,-16777216,ID:26-000376,
128.724,-57.172,24880,-16777216,ID:29-000550,
96.97,-24.203,24870,-16777216,ID:22-000336,
136.313,-15.857,24870,-16777216,ID:23-000383,
-120.713,-53.43,24870,-16777216,ID:24-000546,
-174.122,-50.345,24870,-16777216,ID:24-000547,
-4.848,-58.349,24870,-16777216,ID:26-000377,
-23.488,-25.878,24860,-16777216,ID:19-000356,
15.016,-38.506,24860,-16777216,ID:27-000490,
109.948,-62.004,24860,-16777216,ID:28-000324,
174.146,-58.361,24860,-16777216,ID:29-000551,
157.625,-66.938,24860,-16777216,ID:30-000441,
112.232,10.307,24850,-16777216,ID:14-000144,
90.839,-8.704,24850,-16777216,ID:22-000337,
-127.342,-43.867,24850,-16777216,ID:24-000548,
-11.503,-49.999,24850,-16777216,ID:26-000378,
25.51,42.523,24840,-16777216,ID:05-000259,
26.68,-14.632,24840,-16777216,ID:20-000497,
-99.116,-51.527,24840,-16777216,ID:25-000377,
109.995,-68.411,24840,-16777216,ID:30-000442,
-167.453,-14.723,24830,-16777216,ID:16-000417,
-47.762,-22.206,24830,-16777216,ID:18-000119,
-32.201,-5.208,24830,-16777216,ID:19-000357,
42.271,-8.594,24830,-16777216,ID:20-000498,
168.244,-18.05,24830,-16777216,ID:23-000384,
-107.278,-34.653,24830,-16777216,ID:25-000378,
159.261,-42.926,24830,-16777216,ID:29-000552,
134.588,-30.703,24830,-16777216,ID:29-000553,
-55.913,48.893,24820,-16777216,ID:04-000149,
130.36,55.712,24820,-16777216,ID:07-000060,
16.897,23.831,24820,-16777216,ID:12-000490,
-142.312,-24.244,24820,-16777216,ID:16-000418,
-11.803,-3.65,24820,-16777216,ID:19-000358,
93.297,-9.289,24820,-16777216,ID:22-000338,
154.681,-3.629,24820,-16777216,ID:23-000385,
175.407,-48.569,24820,-16777216,ID:29-000554,
21.056,-6.908,24810,-16777216,ID:20-000499,
-123.154,-43.588,24810,-16777216,ID:24-000549,
-74.275,-61.792,24810,-16777216,ID:25-000379,
149.122,-61.311,24810,-16777216,ID:29-000555,
-117.611,-67.855,24810,-16777216,ID:30-000443,
59.235,32.502,24800,-16777216,ID:05-000260,
-62.029,12.177,24800,-16777216,ID:10-000127,
-25.79,7.246,24800,-16777216,ID:11-000315,
25.126,-20.17,24800,-16777216,ID:20-000500,
-155.431,-31.652,24800,-16777216,ID:24-000550,
-164.367,-51.832,24800,-16777216,ID:24-000551,
12.956,-45.702,24800,-16777216,ID:27-000491,
-169.431,21.556,24790,-16777216,ID:08-000079,
19.352,-11.526,24790,-16777216,ID:20-000501,
84.902,-5.405,24790,-16777216,ID:21-000474,
-170.777,-36.004,24790,-16777216,ID:24-000552,
-36.81,-67.116,24790,-16777216,ID:30-000444,
13.711,16.372,24780,-16777216,ID:12-000491,
-4.742,-21.846,24780,-16777216,ID:19-000359,
-125.818,-51.917,24780,-16777216,ID:24-000553,
-170.256,-34.961,24780,-16777216,ID:24-000554,
117.387,-65.229,24780,-16777216,ID:30-000445,
-10.418,31.066,24770,-16777216,ID:04-000150,
46.27,17.387,24770,-16777216,ID:13-000306,
-44.648,-3.301,24770,-16777216,ID:19-000360,
171.229,-27.869,24770,-16777216,ID:23-000386,
-14.998,42.412,24760,-16777216,ID:04-000151,
45.659,1.4,24760,-16777216,ID:13-000307,
40.021,-1.858,24760,-16777216,ID:20-000502,
9.673,-24.692,24760,-16777216,ID:20-000503,
-120.649,-53.205,24760,-16777216,ID:24-000555,
-152.942,-34.805,24760,-16777216,ID:24-000556,
-89.487,-48.955,24760,-16777216,ID:25-000380,
-31.427,-57.86,24760,-16777216,ID:26-000379,
44.439,-46.744,24760,-16777216,ID:27-000492,
150.326,-31.688,24760,-16777216,ID:29-000556,
-63.193,44.955,24750,-16777216,ID:03-000058,
17.214,30.964,24750,-16777216,ID:05-000261,
-67.098,29.874,24750,-16777216,ID:10-000128,
-16.691,21.597,24750,-16777216,ID:11-000316,
14.193,26.826,24750,-16777216,ID:12-000492,
-152.201,-27.588,24750,-16777216,ID:16-000419,
129.287,-26.139,24750,-16777216,ID:22-000339,
92.386,-3.045,24750,-16777216,ID:22-000340,
-142.771,-74,24750,-16777216,ID:30-000446,
-29.278,24.535,24740,-16777216,ID:11-000317,
59.51,28.929,24740,-16777216,ID:13-000308,
111.034,17.647,24740,-16777216,ID:14-000145,
-22.393,-36.783,24740,-16777216,ID:26-000380,
48.874,-37.699,24740,-16777216,ID:27-000493,
15.133,-37.821,24740,-16777216,ID:27-000494,
146.895,-32.554,24740,-16777216,ID:29-000557,
13.158,34.358,24730,-16777216,ID:05-000262,
114.337,54.1,24730,-16777216,ID:06-000066,
22.542,0.288,24720,-16777216,ID:12-000493,
60.956,-32.728,24720,-16777216,ID:28-000325,
-139.674,-25.793,24710,-16777216,ID:16-000420,
48.774,-7.652,24710,-16777216,ID:21-000475,
-103.153,-34.88,24710,-16777216,ID:25-000381,
30.346,-58.225,24710,-16777216,ID:27-000495,
125.749,-32.153,24710,-16777216,ID:29-000558,
38.869,35.729,24700,-16777216,ID:05-000263,
152.253,51.123,24700,-16777216,ID:07-000061,
-15.97,23.35,24700,-16777216,ID:11-000318,
109.694,11.333,24700,-16777216,ID:14-000146,
43.128,-19.583,24700,-16777216,ID:20-000504,
78.151,-6.048,24700,-16777216,ID:21-000476,
74.599,-63.851,24700,-16777216,ID:28-000326,
88.78,-62.165,24700,-16777216,ID:28-000327,
18.195,34.62,24690,-16777216,ID:05-000264,
-99.17,-33.529,24690,-16777216,ID:25-000382,
22.469,-31.177,24690,-16777216,ID:27-000496,
10.743,4.162,24680,-16777216,ID:12-000494,
-176.508,-11.178,24680,-16777216,ID:16-000421,
101.589,-0.953,24680,-16777216,ID:22-000341,
107.03,-9.209,24680,-16777216,ID:22-000342,
50.649,-33.708,24680,-16777216,ID:27-000497,
1.594,37.023,24670,-16777216,ID:05-000265,
16.403,10.389,24670,-16777216,ID:12-000495,
8.246,-17.347,24670,-16777216,ID:20-000505,
132.516,-53.529,24670,-16777216,ID:29-000559,
156.183,-34.937,24670,-16777216,ID:29-000560,
151.654,-55.685,24670,-16777216,ID:29-000561,
123.092,6.811,24660,-16777216,ID:14-000147,
34.773,-2.452,24660,-16777216,ID:20-000506,
113.169,-2.247,24660,-16777216,ID:22-000343,
150.86,-30.688,24660,-16777216,ID:29-000562,
85.647,-72.036,24660,-16777216,ID:30-000447,
11.415,42.478,24650,-16777216,ID:05-000266,
28.459,-54.527,24650,-16777216,ID:27-000498,
130.065,-44.294,24650,-16777216,ID:29-000563,
-170.649,8.387,24640,-16777216,ID:08-000080,
-27.846,26.624,24640,-16777216,ID:11-000319,
